,token_address,from_address,to_address,token_id,transaction_hash,log_index,block_height,action,block_signed_at,maker,taker,price,sender,receiver,currency,market_place
8802,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x10510dd30ffc41ddd05de780cdfeb57b8c01c4d0,1547,0x8147cf8dfa75b9117cd296c95f702f6d4f5849d7bcd5c3a271bf22813835aa60,129,15046858,Minted,2022-06-29T20:50:06Z,,,,,,,
8803,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7d864f613e6efbf61614919a953ebb95b31ce373,4313,0xa4391f361814a66b2b86e561b6a5dea6dc1ee57c99cac01982c5441305d83e2c,129,15050307,Minted,2022-06-30T12:19:41Z,,,,,,,
8804,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xfffe7319c61a40b3a939067757b60ae683aa5e08,708,0x49dd50ae64dec59bb8485c3cc874d08215eaf6ce145720a59368d08eea7b96e0,129,15046705,Minted,2022-06-29T20:12:11Z,,,,,,,
8805,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7ac2276c74fb68cdf97985845b2d7971f8c6bb1c,1645,0xcbcb2ad569bae2051003354a833e19d535b0d1bb56939edd1a01ec7b1f6a8b59,129,15046889,Minted,2022-06-29T20:56:48Z,,,,,,,
8806,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xd9a00e3083d54d0bd9de904049f3833dc1046b80,0x661cb086e1de2f8f8ab09cc5b6b2e4bca3725cf1,2736,0xdccab48ad5096f09c6ee2a65e780c9a7afd88b69c1799c5cf4a769f7a4749784,129,15047758,Transfer,2022-06-30T00:43:18Z,,,,,,,
8807,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x6ca36e5650c7947486ad6b915f0301c9b7e921a3,0xc0178ae600054e1621808456a894e4e2ef331e1c,2727,0x67aebdd3ef90ee370d7b137d58746a7ee5e4ecec5b4578fceffc14d7f48e1281,129,15050355,Transfer,2022-06-30T12:32:22Z,,,,,,,
8808,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xd9393a4ec941e0456dd51ce8ea65765c76295366,0xe2c46b6d82c4b90e194e85f71f45b7ed041731ce,2888,0x646b2cb46767b45bac1a46609fe0009876e0c6254d0ba6cf9d2373bf08aa0f46,129,15054102,Transfer,2022-07-01T03:11:01Z,,,,,,,
8809,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x809c3acf957635d34fa511af4495bbc774c5375c,0x5258c32d2c2bfee7434052f78615f7ee46750af2,119,0xa3295ddb3454147ca479082746d2129deb69a094057d60f1bf679ec85e667670,129,15052544,Transfer,2022-06-30T21:13:32Z,,,,,,,
8810,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x0b643f94c581fe08617996f1a3dae1fd347993c4,4914,0xb21af3352026397b811a96f356acc43bad0c9af3ace0d26ef3819a8e3e3d38f5,129,15052201,Minted,2022-06-30T19:59:38Z,,,,,,,
8811,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xdb89f2bae88b21e527c5a5d777d09bd815f72269,994,0xe8ff2644d0ddbf9393a06c8f512c8d04b263b5b21ef22d77e169bbb71de8fca6,129,15046745,Minted,2022-06-29T20:22:58Z,,,,,,,
8812,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x4d1c34dad22c7df53ea9e4a1bdeb5d895345a861,0x219943c738fafd71d9c760d9076769d000214631,2697,0x70ca62a52b57b46dc1c3c3b14b2c17e0bed9ac2ee9396b2639cb44c113c3ec94,129,15054463,Transfer,2022-07-01T04:33:29Z,,,,,,,
8813,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x5b822472a2a346606b638c8a544bc184aa900218,3581,0x9051592731a02ada1a1ec3d9a3ca08ccd9dad9169ee4c2c7654aec0802eb7e28,129,15048650,Minted,2022-06-30T04:47:12Z,,,,,,,
8814,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x7d864f613e6efbf61614919a953ebb95b31ce373,0xddc8ba0896ea6e06bb05fd916cde5a32f49bb7e5,4630,0x9ce8afce1418a378abbc56b2c8f196f29173322130067b9317deda55f70b26fc,129,15063707,Transfer,2022-07-02T14:42:02Z,,,,,,,
8815,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x08b58796038327f2f6312a52f5cd5f45cf1bec9b,0x8eb07e2f87198fe19961fb4ac8046e54639b0b83,1293,0x05f8f2c7c6ed424d700848e3a23fb25bc2b2f7b19f918c4db6381bae56b260eb,128,15046880,Transfer,2022-06-29T20:54:33Z,,,,,,,
8816,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xe4c45050e75f0951a4f0ace000cc766e6a71876e,0x1bd9407da585517c270cc88d73dad536ad7e9fe4,2658,0xc329b9f39598f6ca1b189ad545de3c3e1441dd83ecc59a466b5de10f1b9201e3,128,15060634,Transfer,2022-07-02T03:27:34Z,,,,,,,
8817,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x6dea622863ec4edc64feb628a2fc54a9dab6441d,0xada92c0468c6d6b6bc312f34de25bf6135f8db8a,2519,0x2a516165d20f6b8e5f6e4fae70e2dd16f4a79fe8f66705306ac0b48e2c98fe6f,128,15048356,Transfer,2022-06-30T03:29:56Z,,,,,,,
8818,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xb8221ced6604488ea73e7a2a5afaae721c7e9efd,4118,0xdff159a8efbff552380fcdb72672a2b17fe616a373961a30369eaea9ade60db0,128,15050115,Minted,2022-06-30T11:24:29Z,,,,,,,
8819,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x8a671f74f098a5cff90238b2d1c1e02c374b01ef,0xf067fa645ef14a1c312badbabe63580440fad963,3793,0xe470dfcbd8abef83e1592ef6695ab11568319fcd5665de3974e76d5f9f5f63b5,128,15057929,Transfer,2022-07-01T17:28:16Z,,,,,,,
8820,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x7c957d42bb4b85ece775e03fdbf4da0585ddb87c,0xac4401ef10c17e0067b04463fc31d398e65d25ae,1693,0x91b27e93c7a08ed4964bd4482ae03584651bd03647ce3f05c3eee447ec2b2a87,128,15047125,Transfer,2022-06-29T22:00:09Z,,,,,,,
8821,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xa6df0646278d042ffdcc8229a4dd81f3790371ec,0xd22efc1e2297a9354984eb21cab15dcdda7bd5b6,2957,0x7d52d27cfae88d6006be9748b06fb417e28bf4b9b4b0620a5532fa66e3bcc6ca,128,15050707,Transfer,2022-06-30T14:02:07Z,,,,,,,
8822,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x7d864f613e6efbf61614919a953ebb95b31ce373,0x13204d4b7ca8ecfaa809722132ead8c71a3b6047,4670,0x681195db6730157db448a2c93d3bd90405dc2a7c2908ac0fa7712973da9dda21,128,15063683,Transfer,2022-07-02T14:35:47Z,,,,,,,
8823,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x67e979444be34cfd3a772b29bfd923bc0740d264,0x1c163b72d5a6bca2fc0535a1df2bbc39fbaed2f5,4313,0xfb3ed9cc96447bbd8eb6294dae82da8dd4b96f57280f26b8826522ead45f9b8a,128,15061338,Transfer,2022-07-02T06:01:06Z,,,,,,,
8824,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xd6eb8dc4a152ceeede0fb9159048decb5478b53c,0x2de9481bae36573ea2a7b949260470c6c044867c,2198,0x4f7d63ae82c1c1bd5e21b553f3d368a5c1cae4269ff1e4657e399689dfed630f,128,15058823,Transfer,2022-07-01T20:51:01Z,,,,,,,
8825,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7d864f613e6efbf61614919a953ebb95b31ce373,4312,0xa4391f361814a66b2b86e561b6a5dea6dc1ee57c99cac01982c5441305d83e2c,128,15050307,Minted,2022-06-30T12:19:41Z,,,,,,,
8826,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xb76d4bc8c7f9e6f20734c6e9746e26e8d7d2179d,0x5587705d1565ca3ed094c2cf02610dcb9a5a71d2,1828,0xb6e198a6671ceb48a917f8d97f8028662de55dca314ff4feb3be4163b92f0d7b,128,15062676,Transfer,2022-07-02T10:52:39Z,,,,,,,
8827,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x6991b9826ba1c0d41fdd97539708529baef871db,0x0200e1fcfe08b2146a6a543bcb9bbd97aa2356ac,1393,0x7a3a4c12f92f7ef03fa9b94d5314c662d4d5bbc85b5cdb6bac40ae4c2e632a9a,128,15057478,Transfer,2022-07-01T15:47:22Z,,,,,,,
8828,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x131263f9b3fb2b4f397c7d67788365adb15b0bd6,0xd93f65a4171e83b9d15f5f28ee3ffd5bf5144ebc,2037,0xb3d73697723a33938d08b3628a2ccf24a1c5eff72a6ab91ed8b879a0e1dfb419,128,15052013,Transfer,2022-06-30T19:13:48Z,,,,,,,
8829,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x75c81ab9a8d30caade8d899888ca97c03d2146aa,1546,0x5bc92c960c99e68ed305097033021ac0478589c2b0c3fb57c483775a03656745,128,15046857,Minted,2022-06-29T20:50:00Z,,,,,,,
8830,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x3628372e0a43beb1e463ccb1545ef0c5bf33defb,0x1aa44e9cb35a7a00749c4f35a4033e25916aa402,820,0x2f20c4529a05663562cb2b4b098233619c258eef7d03a5b90afd9b99fd328e99,128,15047386,Transfer,2022-06-29T23:04:09Z,,,,,,,
8831,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xa476a2cf07ff6be03b41fdbd53051b5140cd013d,0x28df53e0576ddab24410f750208ebd3eed820332,1382,0x045ef10ea8749cbf35aede9bc4115d611fd517e76502e61517a552960641e394,128,15047551,Transfer,2022-06-29T23:45:00Z,,,,,,,
8832,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x07dfd812ad2c43a3dda4e3462865ef14a52378a3,0xeadadbca248db39f6c6718c0729c948a8d8467f6,4019,0x1a380e776a0b0b255b33738e8f4fa552f5669c476eea8c554737c25fe1300cfc,128,15058246,Transfer,2022-07-01T18:40:24Z,,,,,,,
8833,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x8fa306ad831f1bfe8b1188bfde0e4e21b6f86bf7,0x4bc843ff952bf024f2fa84a21ff59ef2ae8ee40c,3221,0xbda99839467b2168ae7364cea2860129bba53e78027ad6ad62f42566c8386cc4,128,15058750,Transfer,2022-07-01T20:35:33Z,,,,,,,
8834,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x4f329135096acc3dae209a9b36b182e9c1d237ac,0x1123928b6792dcfbf0b5c14bdf99564f0b541ad6,2021,0x307ffd64acbc8201136f58190fd4abfb2796e450a1dd2fcba4db2abb6386c561,128,15056812,Transfer,2022-07-01T13:17:09Z,,,,,,,
8835,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xcaaff1b9a456f4cf4ad542b1d07225cae3a1fdc8,584,0xa9ac5904d4b63fefa950129101507c5cc6d09ffb31e38cb8b00abb374e7ed6ff,128,15046697,Minted,2022-06-29T20:09:33Z,,,,,,,
8836,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x501557c4cf06189f55d88b3cc618d1cbbe2065e4,0x3ef52824244e6bea8e3f5953261bf8b29d2dfe3f,2237,0xc4af9f2fd8a1808a83089a94a4f3304b61d5eb9bc5bcf1be6bbff096475717cf,128,15060909,Transfer,2022-07-02T04:28:56Z,,,,,,,
8837,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xdb6d47e07e2bf524616cb47a48e75945fe418498,0x187a1a6a3719e43a81c9bebd104c9ba00d06c756,4080,0x2b902db665ec7b5aa3fbe2793949b4418be42fb7ba4f0be9c741eadeb71547c5,128,15052558,Transfer,2022-06-30T21:16:53Z,,,,,,,
8838,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x8e364ea6907aa712b3fd9c637bce01accebf354a,0x4d1c34dad22c7df53ea9e4a1bdeb5d895345a861,353,0x72d93e2a00d0584fb8c75f211edf530040304acfe70aa7d56751b0e38427a0d6,128,15057086,Transfer,2022-07-01T14:20:05Z,,,,,,,
8839,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x0f8f89a379984da8774fb42a0cd805d134e0f832,2193,0x5488b28521c0c9d0bd27a5b27ed8f1f1fc6cb2a9ff34e920b81bcfc61986365b,128,15047387,Minted,2022-06-29T23:04:27Z,,,,,,,
8840,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x328a00fff38e00a797438c39da324042077f7666,3774,0xa26c4d9708ffd9d59305ab95f3308756b83eb95aab0dfb30d891522e415d52c7,128,15049240,Minted,2022-06-30T07:32:19Z,,,,,,,
8841,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x103601e01292bbb392c02d868c9c00691cb95a4a,0x67e979444be34cfd3a772b29bfd923bc0740d264,2735,0x626ca6e34ecc7752d1fd768a0371079a4d0426b6b21d616525c317c76778e8a6,128,15060755,Transfer,2022-07-02T03:54:08Z,,,,,,,
8842,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x74580fe3d5ffef4ab2f59f58abb48356efe3b8ff,3643,0xd5b4cfb09278a35b67a5eb90209c0b37a9b973034f7e17915ae45479606c5f29,128,15048720,Minted,2022-06-30T05:09:04Z,,,,,,,
8843,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xbed09f282b5ba1c316349000470dd7331a6664c4,1656,0x0ac520c984655441ac2494cda9b21fb32605a18ef1f99f9583d256550d98b5b5,128,15046902,Minted,2022-06-29T20:58:57Z,,,,,,,
8844,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x31b8f26ed95900fcff35878eb61df244049d57ca,0xed9646a988acb73744f2621808948b341ee489f7,2827,0x7b3a40b01d671c36bad02f47e9b5ad1017f62b15fca0d7d864d4ad0ffafb6332,128,15051204,Transfer,2022-06-30T16:02:03Z,,,,,,,
8845,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x4e6c6b274b6141718fe1d4dc4acfb3213993fc58,4166,0x33020a01f421fca55315a8e4230c919644378281c2f06cc82773e071e1a55178,128,15050223,Minted,2022-06-30T11:56:23Z,,,,,,,
8846,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x01dbc8e3c18a53b9ccd52c587bf3ea085e2299c7,1954,0x4999513eb3829791650e21a8ea3a3018eed53192a232af71ce144e97bae72164,128,15047271,Minted,2022-06-29T22:38:30Z,,,,,,,
8847,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x0b643f94c581fe08617996f1a3dae1fd347993c4,4913,0xb21af3352026397b811a96f356acc43bad0c9af3ace0d26ef3819a8e3e3d38f5,128,15052201,Minted,2022-06-30T19:59:38Z,,,,,,,
8848,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0xb585b60de71e48032e8c19b90896984afc6a660d,1053,0xa1e72083ea4cd6e2059a2b5adc655435020ee5fb41f494af9fdfcc87e2b3bf25,128,15059065,Transfer,2022-07-01T21:52:06Z,,,,,,,
8849,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x946339bc853b5cf5c635e9142872610307acc707,0xa82a188626ddf16c51a25070d6883ae74005f09c,2100,0xd3a984112d5dd15203f7831c5d1dbbb097deb45c39b6401ea27da09c102abd55,128,15050464,Transfer,2022-06-30T12:59:23Z,,,,,,,
8850,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x793e1e97743819bc123a0a58406ba60fb520523c,0x7db5c1efcebe4ce04af24d3b9ec2ffd528cf2493,3506,0xa1caf4c060f794052af078699747a4b63a956d3ed7e7cf6fe992f9b8216ce290,128,15055289,Transfer,2022-07-01T07:30:21Z,,,,,,,
8851,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x3c0d4dd24af3579170da0e19832c3856177d8aa6,2641,0x387e3e9fad8011568ccd70356963d6d456c0bc084d6d0105e397b3b51ab7f7f0,128,15047612,Minted,2022-06-30T00:03:27Z,,,,,,,
8852,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x661cb086e1de2f8f8ab09cc5b6b2e4bca3725cf1,0xaa18c025f792045e64daf480345e7e7ab2c1826c,2723,0x23ddb1b0e142e0289830daa000f083740179dfcdbe7fad8e409fd78acc3be5e2,128,15047749,Transfer,2022-06-30T00:41:22Z,,,,,,,
8853,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x016ecb1c4f8fc2c26d189e1118d6a188dca5f9dc,1762,0x4a6a4ba5601999ec1fe5aee28e98fe1aa0c73529d0195d5ba6edda7314543356,128,15047175,Minted,2022-06-29T22:11:32Z,,,,,,,
8854,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x7d864f613e6efbf61614919a953ebb95b31ce373,0x38aa254ff77e552b16261409532a285899b0383d,4615,0x0e3fffb5432fdfd1609556dc7d6f83b7a8df1538b4d3056db1428f58f3e1b33f,128,15062890,Transfer,2022-07-02T11:41:06Z,,,,,,,
8855,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7d864f613e6efbf61614919a953ebb95b31ce373,4311,0xa4391f361814a66b2b86e561b6a5dea6dc1ee57c99cac01982c5441305d83e2c,127,15050307,Minted,2022-06-30T12:19:41Z,,,,,,,
8856,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0xcf3fb08fb4f6c27be232c1c36b06bbeddd2dae01,1815,0x605bea843ed74d600766fee29aeb0739d26971c085345ef4c5cb8e3a36a57ce0,127,15052954,Transfer,2022-06-30T22:50:33Z,,,,,,,
8857,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x109440cbe5b508a7063ca126c88b0f81d3829575,0x1b18e7330d6a1d9093ad8a5a6213a6c4b96a2c48,2954,0xa627e9797f8a2c42aa1527894b5a49f0f94f972c4ed24f0896ba1d8c032bab01,127,15050956,Transfer,2022-06-30T15:02:03Z,,,,,,,
8858,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xf42b3a23dcea65fa936be12fb851cf471777d32e,1149,0xb38678cb42c356706c5bf5e985c5c3f0c3ff34b2a630bc3e27022301f06a4875,127,15046768,Minted,2022-06-29T20:26:36Z,,,,,,,
8859,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x0b643f94c581fe08617996f1a3dae1fd347993c4,4912,0xb21af3352026397b811a96f356acc43bad0c9af3ace0d26ef3819a8e3e3d38f5,127,15052201,Minted,2022-06-30T19:59:38Z,,,,,,,
8860,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x5a81868992ffcf4200a85972c60151690af39006,0x793e1e97743819bc123a0a58406ba60fb520523c,366,0x2ede3ad967d99f27e682179fdf7c1961e7947bcc94ad0169877a3a7f460e6c67,127,15054959,Transfer,2022-07-01T06:18:39Z,,,,,,,
8861,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x4bc843ff952bf024f2fa84a21ff59ef2ae8ee40c,0xff88e78130df40a5f5f5f9a9c0eb09699f78e2b0,1226,0xbc01d9d1235a1a0b025c6a5ba330e48646f8025d3577ef3bef2a3749f6d7f3cb,127,15059297,Transfer,2022-07-01T22:39:43Z,,,,,,,
8862,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x9cce4edf81194ade1605acaf18bfd7a1abdabd37,0x8fbfee8f1d80959bb29f027674ea65abe626a256,592,0xf5fbe9ec28407b098c0970091a942d62a54f819d839b159ef33fe81eda3a79fd,127,15059216,Transfer,2022-07-01T22:22:53Z,,,,,,,
8863,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x59a1cccd61561f45497a109447e492b314e1c4c8,0xf7fd5a7270bc118b8af2d622e9c0d6e8fdd85b03,2425,0x2c710626ad17a85078137ea95e96796f295b2baed64b483a5523f4a6ecf524f0,127,15049464,Transfer,2022-06-30T08:28:52Z,,,,,,,
8864,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x8c439d45466d196e528cfbb8693afd9f5a0f6839,3986,0x3ba2583fd61024d3c332e81e49860616a67b938b89ecccb66b24d4dad1287619,127,15049900,Minted,2022-06-30T10:29:01Z,,,,,,,
8865,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x4f7905c5eb451a42430e1e57b74b7eaa5b1a1d33,0x8d4a0055e06535200e7804d9b6c8839e3ed5adad,597,0x00cae66dcd1f94d52a55a8d0eb9d4d78098841280da2d67cf2fe9d07ea516e68,127,15046713,Transfer,2022-06-29T20:14:28Z,,,,,,,
8866,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x859a5cbcc55b99e2df3ca0fdff97937eb9528960,0xd7076acc76d4379610fba0dddb1d35aa1280fc89,4076,0x1484cec44b36ab6ad2626f6f5025b8eecb49c1bf28ce733f512224992876d9ed,127,15063694,Transfer,2022-07-02T14:38:42Z,,,,,,,
8867,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x1dc70abcfb4a908ff5eb6d767dbf455a2c379f13,631,0x06775cd96f9b3d046ea0aed1f22bd4225821751ad4486a0ef4a18c7eafdb360c,127,15046700,Minted,2022-06-29T20:10:31Z,,,,,,,
8868,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x1f89cef92a6e28f9026b11ba986796cda4554c5e,0x4614af76c994c81bf7c3d153ac012c8752c3b294,3113,0x354b8cf2e3f82fad7451922cc0f1f0bb3f6dc70c850eaa347a6f53b606594358,127,15051044,Transfer,2022-06-30T15:21:57Z,,,,,,,
8869,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x252a4809415dbc2401a602d3a577670738223424,0xd50d8df8f5ad747899b8b23fa0dc1c166c82de12,2343,0x7f3186d9a9c1bc95862c389a921ca92ec375bb6810eb9a40f84b872daa025985,127,15047530,Transfer,2022-06-29T23:37:51Z,,,,,,,
8870,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xfb0bff711b1d1d817e342c278b171a1549bd904a,0x864eda856735cba70bb70b87d8f50273aaebb41b,3142,0x51c73239753e1a767f6ab837f7ab74c213781ec3ed01c9abfbc34afdc1b6bb39,127,15058281,Transfer,2022-07-01T18:45:55Z,,,,,,,
8871,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xa0d908ca4e372a9905cb7d7875b61ae33304ebb6,0xbbb7b8f503803843290f06b269f5074da7ac1b11,2583,0xfd8b5f559807953e13734800953bc67505d7c85e67f8a51097b7ece743c63b3c,127,15050913,Transfer,2022-06-30T14:51:21Z,,,,,,,
8872,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xf6d3e1f38df9b7c3eb8a6e4f50be29ddb4df12ca,0x72e3820d313ce1d0fa07e061c90271af7e4ce594,4756,0x06bfe66ef9ab4468afda86b44e92ef5a21dacde028606fff100a00f61a4ebdab,127,15052934,Transfer,2022-06-30T22:44:46Z,,,,,,,
8873,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xb391d5ea0960dfada9dec11c3a2a3d87d6ac1ad3,0x951e2b96d3d70bd9f8218996c202159ceae59884,3435,0x50d1148a8448514d40fa84196346167108ddfa276a5d20be1e54004533ab3379,127,15058990,Transfer,2022-07-01T21:34:22Z,,,,,,,
8874,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xfe01e4f001bd406fc1dcdd47323e5179ea3eb16d,0xa788f5eceda004beb2060a8ebd6b764c3fb10b5e,2886,0xc0068d436ed6fe8bde858338d68dc9956c8db9664c9c37f4fc3b6eb0b29e9cd2,127,15052304,Transfer,2022-06-30T20:20:26Z,,,,,,,
8875,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x0f91c18cc44c280e0f1fc04fdb9f79b6f82ac70c,891,0x813f3ac7d4246e82044700eaeb479ec3d91085197925b9335b509120ec7e61f7,127,15046735,Minted,2022-06-29T20:19:48Z,,,,,,,
8876,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x7db5c1efcebe4ce04af24d3b9ec2ffd528cf2493,0xeef675a6bde3ee0b8ff36f5cd2bbbf587dd32dd8,3506,0x378ae6ed6af8293327a9bfefe79bb42398319a2889224652bcbfb8b5243dcecf,127,15058168,Transfer,2022-07-01T18:23:59Z,,,,,,,
8877,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x4c9d80822f226c6848724b4065bed4d020ff853b,0x0a9b62bdf378e8cabe05748e6f0a98f4df919a3f,2512,0xc8e1b78bee469dc0fc50f9f8ad7df5cd2288df7db6e170c87ff2f5982b77fa3c,127,15059363,Transfer,2022-07-01T22:54:11Z,,,,,,,
8878,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xd57ecf760f3b7d1783581d9221d01aeab3f17feb,0xe921bd669aaaa0c053bf1e4518b8c66e6a53dae0,2370,0x59788d243703e5d6db211986534222720bcf339582918d13f3963ca41a7e71c3,127,15047468,Transfer,2022-06-29T23:24:54Z,,,,,,,
8879,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x3b5d1e1cd0617b20c905ae474df587201b5c3572,0xb76b2a145f2bf575cda89d9ce59f228f12dc1ded,4819,0x9bcf57db5228fd7cbd18d24ed2a71b30493afe9ce3bbd640df9e4bd41a15bdd5,127,15052267,Transfer,2022-06-30T20:13:09Z,,,,,,,
8880,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xa672dd2743211e392863ea60baa5b17d209a111c,0x5d844d7dee840d08fb1feb4c3590e0d05b0b1916,4876,0x5d89493dd23ddabcc0318d9969f8a2baa5044723d060a01c8766d660ad90c637,127,15058825,Transfer,2022-07-01T20:51:32Z,,,,,,,
8881,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xaf973ba76ceb3eeabf03dd63faee124035ec8bcb,0x2cfbad98f41d8eaa6d8c2ccab4fc3a54c5950926,3952,0x5e167fe5dcc8f9d8233524ec831b9f4fcbe4b844aa3ea482a2d92dc9eb590715,127,15055618,Transfer,2022-07-01T08:44:45Z,,,,,,,
8882,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x31255b6cd157e6c4c43e74504423a33aa8a611c7,707,0x7eab561748ef1bc13c4d6a4809a42f4b0b94b2639d7d607d2febe939c53f3db0,127,15046705,Minted,2022-06-29T20:12:11Z,,,,,,,
8883,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x3d9c4678940c39019664025cc778d5aa7fc7f431,0xe5d047043d5317d369f43384ea6248db07a78ae3,4928,0xc64477a7f6f517379cf28d637ea4adf85c69002eec1d96283327701c0949f600,127,15052426,Transfer,2022-06-30T20:47:40Z,,,,,,,
